,material,shape,coat/functional group,synthesismethod,surface charge,size in medium (nm),zeta in medium (mV),no of cells (cells/well),human/animal,cell source,cell tissue,cell morphology,cell age,time (hr),concentration (ug/ml),test,test indicator,viability (%),DOI,core size (nm),surface area,Hydrodynamic diameter (nm),Zeta potential (mV),Cell type,Molecular weight (g/mol),norm by time+conc,Zeta norm,Zeta norm (log),Hydro norm,Hydro norm (log),size med norm,size med norm (log),zeta med norm,zeta med norm (log),surf norm,surf norm (log),mol wt norm,mol wt norm (log),Zeta/Diam norm,Zeta/Diam norm (log),zeta/surf norm,zeta/surf norm (log),zeta/(hydro*surf) norm,zeta/(hydro*surf) norm (log),hydro/core,hydro/core norm,hydro/core norm (log),ch per particle norm,ch per particle norm (log),surf per particle norm,surf per particle norm (log),ch per surf per particle norm,ch per surf per particle norm (log),ch per moles norm,ch per moles norm (log)
5751,TiO2,,,,-9.42,,,,,Human,Liver,,,24.0,150.0,Annexiv_V_PI_staining,,79.0703,,21.0,57.0,74.0,-9.42,Chang_Liver,,3600.0,-0.0026166666666666664,,0.020555555555555556,-1.687070781036311,,,,,0.015833333333333335,-1.8004276450947958,,,-3.536036036036036e-05,,-4.590643274853801e-05,,-0.0022332859174964436,,3.5238095238095237,0.0009788359788359788,-3.0092900757702306,-0.0007425675675675676,,0.004493243243243243,-2.347440070091853,-1.3027501185395922e-05,,,
5752,TiO2,,,,-9.42,,,,,Human,Liver,,,24.0,0.0,Annexiv_V_PI_staining,,95.6434,,21.0,57.0,74.0,-9.42,Chang_Liver,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.0022332859174964436,,3.5238095238095237,inf,inf,-inf,,inf,inf,-inf,,,
5753,TiO2,,,,-9.42,,,,,Human,Liver,,,24.0,150.0,Annexiv_V_PI_staining,,94.7002,,21.0,57.0,74.0,-9.42,Chang_Liver,,3600.0,-0.0026166666666666664,,0.020555555555555556,-1.687070781036311,,,,,0.015833333333333335,-1.8004276450947958,,,-3.536036036036036e-05,,-4.590643274853801e-05,,-0.0022332859174964436,,3.5238095238095237,0.0009788359788359788,-3.0092900757702306,-0.0007425675675675676,,0.004493243243243243,-2.347440070091853,-1.3027501185395922e-05,,,
5754,TiO2,,,,-9.42,,,,,Human,Liver,,,24.0,0.0,Annexiv_V_PI_staining,,93.757,,21.0,57.0,133.0,-9.42,Chang_Liver,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.0012425801345468934,,6.333333333333333,inf,inf,-inf,,inf,inf,-inf,,,
5755,TiO2,,,,-9.42,,,,,Human,Liver,,,24.0,150.0,Annexiv_V_PI_staining,,59.1287,,21.0,57.0,133.0,-9.42,Chang_Liver,,3600.0,-0.0026166666666666664,,0.036944444444444446,-1.4324508598002015,,,,,0.015833333333333335,-1.8004276450947958,,,-1.9674185463659148e-05,,-4.590643274853801e-05,,-0.0012425801345468934,,6.333333333333333,0.0017592592592592592,-2.7546701545341206,-0.0004131578947368421,,0.0025,-2.6020599913279625,-7.248384118190212e-06,,,
5756,TiO2,,,,-9.42,,,,,Human,Liver,,,24.0,0.0,Annexiv_V_PI_staining,,95.6434,,21.0,57.0,133.0,-9.42,Chang_Liver,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.0012425801345468934,,6.333333333333333,inf,inf,-inf,,inf,inf,-inf,,,
5757,TiO2,,,,-9.42,,,,,Human,Liver,,,24.0,150.0,Annexiv_V_PI_staining,,93.2046,,21.0,57.0,133.0,-9.42,Chang_Liver,,3600.0,-0.0026166666666666664,,0.036944444444444446,-1.4324508598002015,,,,,0.015833333333333335,-1.8004276450947958,,,-1.9674185463659148e-05,,-4.590643274853801e-05,,-0.0012425801345468934,,6.333333333333333,0.0017592592592592592,-2.7546701545341206,-0.0004131578947368421,,0.0025,-2.6020599913279625,-7.248384118190212e-06,,,
5758,TiO2,,,,-9.42,,,,,Human,Liver,,,24.0,0.0,Annexiv_V_PI_staining,,93.757,,21.0,57.0,327.0,-9.42,Chang_Liver,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.000505391920167391,,15.571428571428571,inf,inf,-inf,,inf,inf,-inf,,,
5759,TiO2,,,,-9.42,,,,,Human,Liver,,,24.0,0.0,Annexiv_V_PI_staining,,95.6434,,21.0,57.0,327.0,-9.42,Chang_Liver,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.000505391920167391,,15.571428571428571,inf,inf,-inf,,inf,inf,-inf,,,
5760,TiO2,,,,-25.27,,,,,Human,Liver,,,24.0,0.0,ATP,,90.4,,40.0,50.0,322.3,-25.27,L_02,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.0015681042506981073,,8.057500000000001,inf,inf,-inf,,inf,inf,-inf,,,
5761,TiO2,,,,-25.27,,,,,Human,Liver,,,24.0,1.0,ATP,,91.1,,40.0,50.0,322.3,-25.27,L_02,,24.0,-1.0529166666666667,,13.429166666666667,1.1280490638007286,,,,,2.0833333333333335,0.31875876262441283,,,-0.0032668838556210566,,-0.02105833333333333,,-0.0015681042506981073,,8.057500000000001,0.3357291666666667,-0.4740109275272339,-0.13067535422484225,,0.2585582790360947,-0.5874415515599594,-0.002613507084496845,,,
5762,TiO2,,,,-25.27,,,,,Human,Liver,,,24.0,5.0,ATP,,92.6,,40.0,50.0,322.3,-25.27,L_02,,120.0,-0.21058333333333332,,2.6858333333333335,0.4290790594647097,,,,,0.4166666666666667,-0.38021124171160603,,,-0.0006533767711242114,,-0.0042116666666666665,,-0.0015681042506981073,,8.057500000000001,0.06714583333333334,-1.1729809318632527,-0.026135070844968453,,0.05171165580721894,-1.286411555895978,-0.0005227014168993691,,,
5763,TiO2,,,,-25.27,,,,,Human,Liver,,,24.0,10.0,ATP,,89.6,,40.0,50.0,322.3,-25.27,L_02,,240.0,-0.10529166666666666,,1.3429166666666668,0.1280490638007285,,,,,0.20833333333333334,-0.6812412373755872,,,-0.0003266883855621057,,-0.0021058333333333333,,-0.0015681042506981073,,8.057500000000001,0.03357291666666667,-1.474010927527234,-0.013067535422484226,,0.02585582790360947,-1.5874415515599594,-0.00026135070844968453,,,
5764,TiO2,,,,-25.27,,,,,Human,Liver,,,12.0,0.0,ATP,,92.6,,40.0,50.0,322.3,-25.27,L_02,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.0015681042506981073,,8.057500000000001,inf,inf,-inf,,inf,inf,-inf,,,
5765,TiO2,,,,-25.27,,,,,Human,Liver,,,12.0,1.0,ATP,,93.9,,40.0,50.0,322.3,-25.27,L_02,,12.0,-2.1058333333333334,,26.858333333333334,1.4290790594647096,,,,,4.166666666666667,0.619788758288394,,,-0.006533767711242113,,-0.04211666666666666,,-0.0015681042506981073,,8.057500000000001,0.6714583333333334,-0.1729809318632527,-0.2613507084496845,,0.5171165580721894,-0.2864115558959782,-0.00522701416899369,,,
5766,TiO2,,,,-25.27,,,,,Human,Liver,,,12.0,5.0,ATP,,92.2,,40.0,50.0,322.3,-25.27,L_02,,60.0,-0.42116666666666663,,5.371666666666667,0.7301090551286908,,,,,0.8333333333333334,-0.0791812460476248,,,-0.0013067535422484227,,-0.008423333333333333,,-0.0015681042506981073,,8.057500000000001,0.13429166666666667,-0.8719509361992716,-0.052270141689936905,,0.10342331161443788,-0.985381560231997,-0.0010454028337987381,,,
5767,TiO2,,,,-25.27,,,,,Human,Liver,,,12.0,10.0,ATP,,92.5,,40.0,50.0,322.3,-25.27,L_02,,120.0,-0.21058333333333332,,2.6858333333333335,0.4290790594647097,,,,,0.4166666666666667,-0.38021124171160603,,,-0.0006533767711242114,,-0.0042116666666666665,,-0.0015681042506981073,,8.057500000000001,0.06714583333333334,-1.1729809318632527,-0.026135070844968453,,0.05171165580721894,-1.286411555895978,-0.0005227014168993691,,,
5768,TiO2,,,,-25.27,,,,,Human,Liver,,,6.0,0.0,ATP,,96.2,,40.0,50.0,322.3,-25.27,L_02,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.0015681042506981073,,8.057500000000001,inf,inf,-inf,,inf,inf,-inf,,,
5769,TiO2,,,,-25.27,,,,,Human,Liver,,,6.0,1.0,ATP,,97.3,,40.0,50.0,322.3,-25.27,L_02,,6.0,-4.211666666666667,,53.71666666666667,1.7301090551286908,,,,,8.333333333333334,0.9208187539523752,,,-0.013067535422484226,,-0.08423333333333333,,-0.0015681042506981073,,8.057500000000001,1.3429166666666668,0.1280490638007285,-0.522701416899369,,1.0342331161443787,0.01461843976800298,-0.01045402833798738,,,
5770,TiO2,,,,-25.27,,,,,Human,Liver,,,6.0,5.0,ATP,,89.4,,40.0,50.0,322.3,-25.27,L_02,,30.0,-0.8423333333333333,,10.743333333333334,1.031139050792672,,,,,1.6666666666666667,0.2218487496163564,,,-0.0026135070844968454,,-0.016846666666666666,,-0.0015681042506981073,,8.057500000000001,0.26858333333333334,-0.5709209405352903,-0.10454028337987381,,0.20684662322887576,-0.6843515645680158,-0.0020908056675974763,,,
5771,TiO2,,,,-25.27,,,,,Human,Liver,,,6.0,10.0,ATP,,91.5,,40.0,50.0,322.3,-25.27,L_02,,60.0,-0.42116666666666663,,5.371666666666667,0.7301090551286908,,,,,0.8333333333333334,-0.0791812460476248,,,-0.0013067535422484227,,-0.008423333333333333,,-0.0015681042506981073,,8.057500000000001,0.13429166666666667,-0.8719509361992716,-0.052270141689936905,,0.10342331161443788,-0.985381560231997,-0.0010454028337987381,,,
5772,TiO2,,,,-13,,,,,Hamster,Lung,,,48.0,0.0,MTT,,100.7463,,169.4,9.8,365.0,-13.0,V79_4,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.0036343304445065694,,2.154663518299882,inf,inf,-inf,,inf,inf,-inf,,,
5773,TiO2,,,,-13,,,,,Hamster,Lung,,,48.0,10.0,MTT,,79.7761,,169.4,9.8,365.0,-13.0,V79_4,,480.0,-0.027083333333333334,,0.7604166666666666,-0.11894837291911253,,,,,0.02041666666666667,-1.6900151616830923,,,-7.420091324200913e-05,,-0.0027636054421768708,,-0.0036343304445065694,,2.154663518299882,0.00448888232979142,-2.3478617789138005,-0.012569634703196348,,0.00947557077625571,-2.0233946201448787,-0.0012826157860404436,,,
5774,TiO2,,,,-13,,,,,Hamster,Lung,,,48.0,100.0,MTT,,58.6567,,169.4,9.8,365.0,-13.0,V79_4,,4800.0,-0.0027083333333333334,,0.07604166666666666,-1.1189483729191125,,,,,0.002041666666666667,-2.6900151616830925,,,-7.4200913242009134e-06,,-0.0002763605442176871,,-0.0036343304445065694,,2.154663518299882,0.00044888823297914204,-3.3478617789138005,-0.0012569634703196348,,0.0009475570776255709,-3.0233946201448787,-0.00012826157860404435,,,
5775,TiO2,,,,-13,,,,,Hamster,Lung,,,24.0,0.0,MTT,,100.7463,,169.4,9.8,365.0,-13.0,V79_4,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.0036343304445065694,,2.154663518299882,inf,inf,-inf,,inf,inf,-inf,,,
5776,TiO2,,,,-13,,,,,Hamster,Lung,,,24.0,10.0,MTT,,83.1343,,169.4,9.8,365.0,-13.0,V79_4,,240.0,-0.05416666666666667,,1.5208333333333333,0.18208162274486867,,,,,0.04083333333333334,-1.388985166019111,,,-0.00014840182648401826,,-0.0055272108843537416,,-0.0036343304445065694,,2.154663518299882,0.00897776465958284,-2.0468317832498193,-0.025139269406392696,,0.01895114155251142,-1.7223646244808977,-0.0025652315720808873,,,
5777,TiO2,,,,-13,,,,,Hamster,Lung,,,24.0,100.0,MTT,,59.2537,,169.4,9.8,365.0,-13.0,V79_4,,2400.0,-0.005416666666666667,,0.15208333333333332,-0.8179183772551314,,,,,0.004083333333333334,-2.3889851660191113,,,-1.4840182648401827e-05,,-0.0005527210884353742,,-0.0036343304445065694,,2.154663518299882,0.0008977764659582841,-3.0468317832498193,-0.0025139269406392697,,0.0018951141552511418,-2.722364624480898,-0.0002565231572080887,,,
5778,TiO2,,,,-12,,,,,Hamster,Lung,,,48.0,0.0,MTT,,100.7463,,15.5,107.4,420.0,-12.0,V79_4,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.00026602819898909286,,27.096774193548388,inf,inf,-inf,,inf,inf,-inf,,,
5779,TiO2,,,,-12,,,,,Hamster,Lung,,,48.0,10.0,MTT,,68.1343,,15.5,107.4,420.0,-12.0,V79_4,,480.0,-0.025,,0.875,-0.057991946977686754,,,,,0.22375,-0.6502369560120504,,,-5.9523809523809524e-05,,-0.00023277467411545624,,-0.00026602819898909286,,27.096774193548388,0.056451612903225805,-1.2483236451479782,-0.0009226190476190477,,0.008257440476190477,-2.0831545482396594,-8.590493925689456e-06,,,
5780,TiO2,,,,-12,,,,,Hamster,Lung,,,48.0,100.0,MTT,,38.0597,,15.5,107.4,420.0,-12.0,V79_4,,4800.0,-0.0025,,0.0875,-1.0579919469776868,,,,,0.022375000000000003,-1.6502369560120504,,,-5.9523809523809525e-06,,-2.3277467411545623e-05,,-0.00026602819898909286,,27.096774193548388,0.005645161290322581,-2.2483236451479782,-9.226190476190476e-05,,0.0008257440476190477,-3.0831545482396594,-8.590493925689455e-07,,,
5781,TiO2,,,,-12,,,,,Hamster,Lung,,,24.0,0.0,MTT,,100.7463,,15.5,107.4,420.0,-12.0,V79_4,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.00026602819898909286,,27.096774193548388,inf,inf,-inf,,inf,inf,-inf,,,
5782,TiO2,,,,-12,,,,,Hamster,Lung,,,24.0,10.0,MTT,,70.8955,,15.5,107.4,420.0,-12.0,V79_4,,240.0,-0.05,,1.75,0.24303804868629444,,,,,0.4475,-0.3492069603480692,,,-0.00011904761904761905,,-0.0004655493482309125,,-0.00026602819898909286,,27.096774193548388,0.11290322580645161,-0.9472936494839971,-0.0018452380952380953,,0.016514880952380954,-1.7821245525756781,-1.7180987851378912e-05,,,
5783,TiO2,,,,-12,,,,,Hamster,Lung,,,24.0,100.0,MTT,,40.6716,,15.5,107.4,420.0,-12.0,V79_4,,2400.0,-0.005,,0.175,-0.7569619513137056,,,,,0.044750000000000005,-1.3492069603480692,,,-1.1904761904761905e-05,,-4.6554934823091246e-05,,-0.00026602819898909286,,27.096774193548388,0.011290322580645162,-1.947293649483997,-0.00018452380952380953,,0.0016514880952380954,-2.782124552575678,-1.718098785137891e-06,,,
5784,TiO2,,,,-12,,,,,Hamster,Lung,,,48.0,0.0,MTT,,100.7463,,34.1,48.9,400.0,-12.0,V79_4,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.0006134969325153375,,11.730205278592376,inf,inf,-inf,,inf,inf,-inf,,,
5785,TiO2,,,,-12,,,,,Hamster,Lung,,,48.0,10.0,MTT,,78.5821,,34.1,48.9,400.0,-12.0,V79_4,,480.0,-0.025,,0.8333333333333334,-0.0791812460476248,,,,,0.101875,-0.991932378251967,,,-6.25e-05,,-0.0005112474437627812,,-0.0006134969325153375,,11.730205278592376,0.024437927663734114,-1.6119356250401227,-0.00213125,,0.008684843749999999,-2.061237990587432,-4.35838445807771e-05,,,
5786,TiO2,,,,-12,,,,,Hamster,Lung,,,48.0,100.0,MTT,,45.5224,,34.1,48.9,400.0,-12.0,V79_4,,4800.0,-0.0025,,0.08333333333333333,-1.0791812460476249,,,,,0.0101875,-1.991932378251967,,,-6.25e-06,,-5.112474437627812e-05,,-0.0006134969325153375,,11.730205278592376,0.0024437927663734115,-2.6119356250401227,-0.00021312500000000002,,0.000868484375,-3.061237990587432,-4.358384458077709e-06,,,
5787,TiO2,,,,-12,,,,,Hamster,Lung,,,24.0,0.0,MTT,,100.7463,,34.1,48.9,400.0,-12.0,V79_4,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.0006134969325153375,,11.730205278592376,inf,inf,-inf,,inf,inf,-inf,,,
5788,TiO2,,,,-12,,,,,Hamster,Lung,,,24.0,10.0,MTT,,77.3881,,34.1,48.9,400.0,-12.0,V79_4,,240.0,-0.05,,1.6666666666666667,0.2218487496163564,,,,,0.20375,-0.6909023825879858,,,-0.000125,,-0.0010224948875255625,,-0.0006134969325153375,,11.730205278592376,0.04887585532746823,-1.3109056293761414,-0.0042625,,0.017369687499999998,-1.7602079949234506,-8.71676891615542e-05,,,
5789,TiO2,,,,-12,,,,,Hamster,Lung,,,24.0,100.0,MTT,,48.4328,,34.1,48.9,400.0,-12.0,V79_4,,2400.0,-0.005,,0.16666666666666666,-0.7781512503836436,,,,,0.020375,-1.6909023825879859,,,-1.25e-05,,-0.00010224948875255624,,-0.0006134969325153375,,11.730205278592376,0.004887585532746823,-2.3109056293761414,-0.00042625000000000003,,0.00173696875,-2.7602079949234506,-8.716768916155418e-06,,,
5790,TiO2,,,,-12,,,,,Hamster,Lung,,,48.0,0.0,MTT,,100.7463,,5.9,280.9,460.0,-12.0,V79_4,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-9.286919374061636e-05,,77.96610169491525,inf,inf,-inf,,inf,inf,-inf,,,
5791,TiO2,,,,-12,,,,,Hamster,Lung,,,48.0,10.0,MTT,,79.9254,,5.9,280.9,460.0,-12.0,V79_4,,480.0,-0.025,,0.9583333333333334,-0.018483405694013126,,,,,0.5852083333333333,-0.23268949817400914,,,-5.4347826086956524e-05,,-8.8999644001424e-05,,-9.286919374061636e-05,,77.96610169491525,0.16242937853107345,-0.7893354173361573,-0.0003206521739130435,,0.007505932971014493,-2.124595318213439,-1.1415171730617427e-06,,,
5792,TiO2,,,,-12,,,,,Hamster,Lung,,,48.0,100.0,MTT,,48.2836,,5.9,280.9,460.0,-12.0,V79_4,,4800.0,-0.0025,,0.09583333333333334,-1.018483405694013,,,,,0.05852083333333333,-1.232689498174009,,,-5.4347826086956525e-06,,-8.899964400142399e-06,,-9.286919374061636e-05,,77.96610169491525,0.016242937853107344,-1.7893354173361573,-3.2065217391304345e-05,,0.0007505932971014492,-3.124595318213439,-1.1415171730617427e-07,,,
5793,TiO2,,,,-12.1,,,,,Human,Lung,,,24.0,0.0,MTS,,100.0,,20.0,50.4,707.0,-12.1,BEAS_2B,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.000339574773803911,,35.35,inf,inf,-inf,,inf,inf,-inf,,,
5794,TiO2,,,,-12.1,,,,,Human,Lung,,,24.0,10.0,MTS,,99.27102057,,20.0,50.4,707.0,-12.1,BEAS_2B,,240.0,-0.050416666666666665,,2.9458333333333333,0.46920817208529336,,,,,0.21,-0.6777807052660807,,,-7.131070249882131e-05,,-0.0010003306878306878,,-0.000339574773803911,,35.35,0.14729166666666668,-0.8318218235786877,-0.001426214049976426,,0.005940594059405941,-2.226170123398999,-2.829789781699258e-05,,,
5795,TiO2,,,,-12.1,,,,,Human,Lung,,,24.0,30.0,MTS,,100.0,,20.0,50.4,707.0,-12.1,BEAS_2B,,720.0,-0.016805555555555556,,0.9819444444444444,-0.007913082634369076,,,,,0.06999999999999999,-1.1549019599857433,,,-2.3770234166273768e-05,,-0.0003334435626102293,,-0.000339574773803911,,35.35,0.04909722222222222,-1.3089430782983502,-0.0004754046833254754,,0.0019801980198019802,-2.7032913781186614,-9.432632605664195e-06,,,
5796,TiO2,,,,-12.1,,,,,Human,Lung,,,24.0,100.0,MTS,,96.7845017,,20.0,50.4,707.0,-12.1,BEAS_2B,,2400.0,-0.0050416666666666665,,0.2945833333333333,-0.5307918279147067,,,,,0.020999999999999998,-1.6777807052660807,,,-7.131070249882131e-06,,-0.00010003306878306878,,-0.000339574773803911,,35.35,0.014729166666666666,-1.8318218235786878,-0.00014262140499764263,,0.000594059405940594,-3.226170123398999,-2.8297897816992584e-06,,,
5797,TiO2,,,,-12.1,,,,,Human,Lung,,,24.0,300.0,MTS,,79.74835231,,20.0,50.4,707.0,-12.1,BEAS_2B,,7200.0,-0.0016805555555555556,,0.09819444444444445,-1.007913082634369,,,,,0.007,-2.154901959985743,,,-2.377023416627377e-06,,-3.3344356261022925e-05,,-0.000339574773803911,,35.35,0.0049097222222222224,-2.30894307829835,-4.7540468332547536e-05,,0.000198019801980198,-3.7032913781186614,-9.432632605664195e-07,,,
5798,TiO2,,,,-11,,,,,Human,Lung,,,24.0,0.0,MTS,,100.0,,10.0,166.0,1457.0,-11.0,BEAS_2B,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-4.548048060464232e-05,,145.7,inf,inf,-inf,,inf,inf,-inf,,,
5799,TiO2,,,,-11,,,,,Human,Lung,,,24.0,10.0,MTS,,94.68656716,,10.0,166.0,1457.0,-11.0,BEAS_2B,,240.0,-0.04583333333333333,,6.070833333333334,0.7832483100583841,,,,,0.6916666666666667,-0.16010315367155092,,,-3.145733241821093e-05,,-0.0002761044176706827,,-4.548048060464232e-05,,145.7,0.6070833333333333,-0.2167516899416159,-0.00031457332418210934,,0.004747197437657287,-2.323562705441541,-1.8950200251934301e-06,,,
5800,TiO2,,,,-11,,,,,Human,Lung,,,24.0,30.0,MTS,,91.30348259,,10.0,166.0,1457.0,-11.0,BEAS_2B,,720.0,-0.015277777777777777,,2.0236111111111112,0.3061270553387217,,,,,0.23055555555555557,-0.6372244083912133,,,-1.0485777472736978e-05,,-9.203480589022758e-05,,-4.548048060464232e-05,,145.7,0.2023611111111111,-0.6938729446612784,-0.0001048577747273698,,0.0015823991458857624,-2.8006839601612032,-6.316733417311435e-07,,,
5801,TiO2,,,,-11,,,,,Human,Lung,,,24.0,100.0,MTS,,96.75621891,,10.0,166.0,1457.0,-11.0,BEAS_2B,,2400.0,-0.004583333333333333,,0.6070833333333333,-0.2167516899416159,,,,,0.06916666666666667,-1.160103153671551,,,-3.1457332418210934e-06,,-2.7610441767068275e-05,,-4.548048060464232e-05,,145.7,0.06070833333333333,-1.216751689941616,-3.145733241821093e-05,,0.00047471974376572866,-3.323562705441541,-1.89502002519343e-07,,,
5802,TiO2,,,,-11,,,,,Human,Lung,,,24.0,300.0,MTS,,84.50746269,,10.0,166.0,1457.0,-11.0,BEAS_2B,,7200.0,-0.0015277777777777779,,0.2023611111111111,-0.6938729446612784,,,,,0.023055555555555555,-1.6372244083912133,,,-1.0485777472736978e-06,,-9.203480589022757e-06,,-4.548048060464232e-05,,145.7,0.02023611111111111,-1.6938729446612784,-1.0485777472736978e-05,,0.00015823991458857622,-3.8006839601612037,-6.316733417311434e-08,,,
5803,TiO2,,,,-7.7,,,,,Mouse,Blood,,,24.0,0.0,MTS,,100.0,,20.0,50.4,338.0,-7.7,RAW264_7,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.0004520052596975674,,16.9,inf,inf,-inf,,inf,inf,-inf,,,
5804,TiO2,,,,-7.7,,,,,Mouse,Blood,,,24.0,10.0,MTS,,107.9472843,,20.0,50.4,338.0,-7.7,RAW264_7,,240.0,-0.03208333333333333,,1.4083333333333334,0.14870545856604875,,,,,0.21,-0.6777807052660807,,,-9.492110453648916e-05,,-0.0006365740740740741,,-0.0004520052596975674,,16.9,0.07041666666666666,-1.1523245370979325,-0.0018984220907297834,,0.012426035502958581,-1.9056674098797541,-3.766710497479729e-05,,,
5805,TiO2,,,,-7.7,,,,,Mouse,Blood,,,24.0,30.0,MTS,,116.9728435,,20.0,50.4,338.0,-7.7,RAW264_7,,720.0,-0.010694444444444444,,0.46944444444444444,-0.3284157961536137,,,,,0.06999999999999999,-1.1549019599857433,,,-3.164036817882972e-05,,-0.00021219135802469136,,-0.0004520052596975674,,16.9,0.02347222222222222,-1.6294457918175949,-0.0006328073635765945,,0.004142011834319527,-2.3827886645994165,-1.2555701658265761e-05,,,
5806,TiO2,,,,-7.7,,,,,Mouse,Blood,,,24.0,100.0,MTS,,106.8590256,,20.0,50.4,338.0,-7.7,RAW264_7,,2400.0,-0.0032083333333333334,,0.14083333333333334,-0.8512945414339512,,,,,0.020999999999999998,-1.6777807052660807,,,-9.492110453648916e-06,,-6.365740740740742e-05,,-0.0004520052596975674,,16.9,0.007041666666666666,-2.1523245370979325,-0.00018984220907297832,,0.001242603550295858,-2.9056674098797544,-3.7667104974797287e-06,,,
5807,TiO2,,,,-7.7,,,,,Mouse,Blood,,,24.0,300.0,MTS,,99.68051118,,20.0,50.4,338.0,-7.7,RAW264_7,,7200.0,-0.0010694444444444445,,0.04694444444444444,-1.3284157961536138,,,,,0.007,-2.154901959985743,,,-3.164036817882972e-06,,-2.1219135802469135e-05,,-0.0004520052596975674,,16.9,0.002347222222222222,-2.629445791817595,-6.328073635765945e-05,,0.0004142011834319527,-3.3827886645994165,-1.2555701658265762e-06,,,
5808,TiO2,,,,-5.7,,,,,Mouse,Blood,,,24.0,0.0,MTS,,100.0,,10.0,166.0,262.0,-5.7,RAW264_7,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.00013105858548698613,,26.2,inf,inf,-inf,,inf,inf,-inf,,,
5809,TiO2,,,,-5.7,,,,,Mouse,Blood,,,24.0,10.0,MTS,,103.9594111,,10.0,166.0,262.0,-5.7,RAW264_7,,240.0,-0.02375,,1.0916666666666666,0.038090049608139394,,,,,0.6916666666666667,-0.16010315367155092,,,-9.064885496183206e-05,,-0.00014307228915662651,,-0.00013105858548698613,,26.2,0.10916666666666666,-0.9619099503918606,-0.0009064885496183207,,0.026399491094147583,-1.5784044449912964,-5.460774395291088e-06,,,
5810,TiO2,,,,-5.7,,,,,Mouse,Blood,,,24.0,30.0,MTS,,95.68245125,,10.0,166.0,262.0,-5.7,RAW264_7,,720.0,-0.007916666666666667,,0.3638888888888889,-0.43903120511152305,,,,,0.23055555555555557,-0.6372244083912133,,,-3.0216284987277355e-05,,-4.7690763052208834e-05,,-0.00013105858548698613,,26.2,0.03638888888888889,-1.439031205111523,-0.0003021628498727735,,0.008799830364715861,-2.0555256997109588,-1.8202581317636961e-06,,,
5811,TiO2,,,,-5.7,,,,,Mouse,Blood,,,24.0,100.0,MTS,,104.6756864,,10.0,166.0,262.0,-5.7,RAW264_7,,2400.0,-0.002375,,0.10916666666666666,-0.9619099503918606,,,,,0.06916666666666667,-1.160103153671551,,,-9.064885496183206e-06,,-1.430722891566265e-05,,-0.00013105858548698613,,26.2,0.010916666666666667,-1.9619099503918607,-9.064885496183206e-05,,0.0026399491094147584,-2.578404444991296,-5.460774395291088e-07,,,
5812,TiO2,,,,-5.7,,,,,Mouse,Blood,,,24.0,300.0,MTS,,91.0465579,,10.0,166.0,262.0,-5.7,RAW264_7,,7200.0,-0.0007916666666666666,,0.03638888888888889,-1.439031205111523,,,,,0.023055555555555555,-1.6372244083912133,,,-3.0216284987277354e-06,,-4.769076305220884e-06,,-0.00013105858548698613,,26.2,0.003638888888888889,-2.439031205111523,-3.0216284987277355e-05,,0.000879983036471586,-3.0555256997109588,-1.820258131763696e-07,,,
5813,TiO2,,,,-35.5,,,,,Human,Lung,,,72.0,0.0,MTT,,101.5761,,35.0,66.0,1814.0,-35.5,A549,,0.0,-inf,,inf,inf,,,,,inf,inf,,,-inf,,-inf,,-0.0002965153185660352,,51.82857142857143,inf,inf,-inf,,inf,inf,-inf,,,
5814,TiO2,,,,-35.5,,,,,Human,Lung,,,72.0,6.25,MTT,,76.5942,,35.0,66.0,1814.0,-35.5,A549,,450.0,-0.07888888888888888,,4.0311111111111115,0.6054247689487329,,,,,0.14666666666666667,-0.833668578233475,,,-4.348891338968516e-05,,-0.0011952861952861952,,-0.0002965153185660352,,51.82857142857143,0.11517460317460318,-0.9386432754015428,-0.0015221119686389807,,0.0028298419698640203,-2.548237816607276,-2.3062302555136073e-05,,,
